Nr.,Njësitë,AKP ID,Çmimi më i Lartë,Ofertuesi_1,Çmimi_1,Ofertuesi_2,Çmimi_2,Ofertuesi_3,Çmimi_3,source_file,page_number,Zyret Regjionale
62,Njësia nr. 66 - Ratar Tokë Bujqësore Çagllavice VI,PRN115,2777000.0,L62,2777000.0,L131,2345678.0,L133,1450000.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
63,Njësia nr. 67 - Jugoplastika Shitorja Mitrovicë,PRN159,277777.0,L21,277777.0,L95,275000.0,L04,241599.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
64,Njësia nr. 68 - Investbanka Shitorja Prishtinë,PRN134,405999.0,L56,405999.0,L13,388000.0,L46,356789.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
65,Njësia nr. 69 - Bujqësia Tokë Bujqësore Hamidi,PRN009,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
66,Njësia nr. 70 - KB Kosova Tokë Bujqësore Livagjë III,PRN082,44449.0,L109,44449.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
67,Njësia nr. 71 - KB Kosova Tokë Bujqësore Suhadoll I,PRN082,111119.0,L110,111119.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
68,Njësia nr. 72 - Ratar Tokë Bujqësore Hajvali I,PRN115,177779.0,L111,177779.0,L07,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
69,Njësia nr. 73 - KB Kosova Tokë Bujqësore Grackë e Vjetër I,PRN082,0.0,L29,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
70,Njësia nr. 74 - KB Kosova Toke Bujqësore Rufc i Ri II,PRN082,48200.0,L100,48200.0,L66,46500.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
71,Njësia nr.75 - NSH Lavërtaria-Blegtoria - Tokë bujqësore në Trepetincë 4,PRZ009,531550.0,L104,531550.0,L23,272960.0,L44,181900.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
72,Njësia nr.76 - NSH Lavërtaria-Blegtoria - Tokë bujqësore në Trepetincë 10,PRZ009,71450.0,L71,71450.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
73,Njësia nr.77 - NSH Lavërtaria-Blegtoria - Tokë bujqësore në Atmaxhë 5,PRZ009,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
74,Njësia nr.78 - NBI Rahoveci - Prona në Vrajakë 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
75,Njësia nr.79 - NBI Rahoveci - Prona në Vrajakë 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
76,Njësia nr.80 - NSH Lidhja e Vozitësve - Prona në Tusuz,PRZ052,3222222.0,L96,3222222.0,L129,2255555.0,L30,1658778.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
77,Njësia nr.81 - NSH Zadruga Shtërpcë- Tokë bujqësore në Sevce 7,GJI033,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
78,Njësia nr.82 - Tokë bujqësore në Nashec,PRZ009,33333.0,L140,33333.0,L25,31900.0,L63,31455.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
79,Njësia nr.83 - Tokë bujqësore në Trepetincë,PRZ009,66666.0,L54,66666.0,L12,40000.0,L84,27770.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
80,Njësia nr.84 - NSh Liria - Lokali në Prevallë,PRZ041,155555.0,L87,155555.0,L67,131110.0,L138,119000.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
81,Njësia nr.85 - NSH NBI Suhareka - Toka Bujqësore në Sallagrazhdë 4,PRZ006,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
82,Njësia nr.86 - NBI Rahoveci - Prona në Drenoc 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
83,Njësia nr.87 - NBI Rahovec - Prona në Drenoc 2,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
84,Njësia nr.88 - NBI Rahoveci - Prona në Drenoc 3,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
85,Njësia nr.89 - NBI Rahovec - Prona në Drenoc 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,2,
86,Njësia nr.90- NSH Lavertari -Blegtori- Tokë Bujqësore në Lubizhdë 9,PRZ009,355555.0,L73,355555.0,L86,222222.0,L49,201000.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
87,Njësia nr.91 - NSH Lavërtaria-Blegtoria - Tokë bujqësore në Trepetincë 5,PRZ009,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
88,Njësia nr.92 - NBI Rahoveci - Prona në Krushë të Madhe 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
89,Njësia nr.93 - NBI Rahoveci - Prona në Krushë të Madhe 3,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
90,Njësia nr.94 - NSH Zadruga Shtërpcë - Prona në Sevce 1,GJI033,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
91,Njësia nr.95 - NSH Zadruga Shtërpcë - Prona në Sevce 3,GJI033,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
92,Njësia nr.96 - NSH Zadruga Shtërpcë- Prona në Sevce 4,GJI033,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
93,Njësia nr.97 - NSH Zadruga Shtërpcë - Prona në Sevce 5,GJI033,0.0,0,0.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
94,Njësia nr.98 - NSH Vreshtaria - Toka Bujqësore në Mamushë 1,PRZ010,111111.0,L57,111111.0,0,0.0,0,0.0,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
SHUMA TOTALE E PRANUAR NGA OFERTUESIT MË TË LARTË,,,10776143.0,,,,,,,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
TOTALI I OFERTAVE TE PRANUARA,,,148.0,,,,,,,D8DB5BCA-9004-4551-9D99-B38B76939915.pdf,3,
1,Njësia nr.01-Agrokultura Toka në Malishevë (Lot D),GJI004,8000.0,L35,8000.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
2,Njësia nr.02-Pasuria Bujqësore Toka në Kosinë (Lot D),GJI011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
3,Njësia nr.03-Pasuria Bujqësore Toka në Tankosiç (Lot D),GJI011,28440.0,L17,28440.0,L04,26462.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
4,Njësia nr.04-Agromorava Toka në Sllatinë të Epërme (Lot C),GJI035,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
5,Njësia nr.05-Pasuria Bujqësore Toka në Bablak (Lot B),GJI011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
6,Njësia nr.06-Pasuria Bujqësore Toka në Papaz (Lot D),GJI011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
7,Njësia nr.07-Pasuria Bujqësore Toka në Prelez të Jerlive (Lot B),GJI011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
8,Njësia nr.08-Pasuria Bujqësore Toka në Pojatë (Lot C),GJI011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
9,Njësia nr.09-Agrokultura Toka në Velekincë (Lot A),GJI004,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
10,Njësia nr.10-Qëndresa Lokali 5 në Kamenicë,GJI101,40001.0,L08,40001.0,L18,26001.0,L20,20001.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
11,Njësia nr.11-Agromorava Toka në Viti (Lot B),GJI035,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
13,Njësia nr.13-Produkt Parcela 00090-0 në Polac i Ri,MIT001,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
14,Njësia nr.14-Produkt Parcelat 132-0 dhe 133-0 në Polac i Ri,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
16,Njësia nr.16-KB Leposaviq Parcela 01621-0 në Trebiqe,MIT055,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
17,Njësia nr.17-Elan Toka në Dumnicë e Llugës,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
18,Njësia nr.18-LUX Lokali Dëshira Juaj I,MIT039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
19,Njësia nr.19-LUX Lokali Dëshira Juaj II,MIT039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
20,Njësia nr.20-LUX Lokali Kristal,MIT039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
21,Njësia nr.21-LUX Lokali Shija I,MIT039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
22,Njësia nr.22-LUX Lokali Shija II,MIT039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
23,Njësia nr.23-NSHBQ Drenica Toka në Gllanaselë nr.2,PRN011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
24,Njësia nr.24-NSHBQ Drenica parcela 00195-0 në Polluzhë,PRN011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
25,Njësia nr.25-NSH Produkt Tokë bujqësore në Qirez,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
26,Njësia nr.26-Produkti Toka në Brojë 6,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
27,Njësia nr.27-Elan Toka në Muhaxher i Epërm-Studime e Epërme,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
28,Njësia nr.28-NSH Produkt Tokë bujqësore në Prekaz i Epërm 1,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
29,Njësia nr.29-NSH Produkt Tokë bujqësore në Prekaz i Epërm 2,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
30,Njësia nr.30-Agrokultura Furra e vjetër në Stantërg,MIT002,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
31,Njësia nr.31-Agrokultura Depo në Bare,MIT002,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
32,Njësia nr.32-Produkti Toka në Suhogerllë,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
33,Njësia nr.33-Produkti Toka në Kllodërnicë,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
34,Njësia nr.34-Produkt Toka në Obri të Poshtme,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
35,Njësia nr.35-Elan Parcela 205 ZK Beçuk,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
36,Njësia nr.36-Elan Parcela 761 ZK Zhilivodë,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
37,Njësia nr.37-Elan Parcelat 1041-0 dhe 1045-0 në Dumnicë e Llugës-Mesme,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
39,Njësia nr.39-Produkti Toka në Baks,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
40,Njësia nr.40-Produkti Toka në Brojë 1,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
41,Njësia nr.41-Produkti Toka në Brojë 2,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
42,Njësia nr.42-Tokë në Vojnik,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
43,Njësia nr.43-Elan Toka në Dubovc,MIT012,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
44,Njësia nr.44-Produkti Toka në Bajë,MIT008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
45,"Njesia nr.45-Ereniku PP-Parcelat nr. 608, 609, 610 ZK Hereç",PEJ029,267899.0,L27,267899.0,L24,170700.0,L15,62020.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
46,"Njesia nr.46-Ereniku PP-Parcelat nr. 433, 435 ZK Hereç",PEJ029,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
47,"Njesia nr.47-KB Liria-Parcelat nr. 8-11, 8-12, 8-14 ZK Nagllavë",PEJ038,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,1,
48,Njesia nr.48-NSH Kooperimi–Parcela nr. 47-2 ZK Vranoc,PEJ056,2274.0,L06,2274.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
49,Njesia nr.49-NPB Malishgan Toka ZK Jashanicë 1,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
50,Njesia nr.50-NPB Malishgan Parcela nr.30-2 ZK Jashanicë,PEJ172,4200.0,L01,4200.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
51,"Njesia nr.51-NPB Malishgan Parcelat 39,40 ZK Dush i Vogël",PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
52,"Njesia nr.52-Parcelat nr.113-0, 103-2 në Jashanicë",PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
53,Njesia nr.53-Parcela nr.175-4 në Jashanicë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
54,Njesia nr.54-KB Gurrakoci-Toka bujqësore në Zallq 6,PEJ035,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
55,Njesia nr.55- KBI Bujqësia- Parcela nr.228 në Çallapek,PEJ055,6011.0,L19,6011.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
56,Njesia nr.56-KBI Bujqësia –Toka Bujqësore në Rosulë,PEJ055,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
57,Njesia nr.57-KB Kooperimi -Toka në Broliq,PEJ056,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
58,Njesia nr.58-Toka në Dashinoc 3,PEJ018,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
59,Njesia nr.59-Parcela nr.293 në Dashinoc,PEJ018,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
60,Njesia nr.60-Tokë Bujqësore Damjan 1,PEJ021,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
61,Njesia nr.61-Tokë Bujqësore Damjan 2,PEJ021,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
62,Njesia nr.62-Tokë Bujqësore Damjan 3,PEJ021,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
63,Njesia nr.63-KB Shtupel Tokë bujqësore Kërrnicë 3,PEJ039,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
64,Njesia nr.64-KB Dubrava - Toka bujqësore në Orrobërdë,PEJ036,2777.0,L29,2777.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
65,Njesia nr.65-NPB Malishgani Toka Bujqësore Qeskovë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
66,Njesia nr.66-NPB Malishgani Toka Bujqësore Zllakuqan 2,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
67,Njesia nr.67-NPB Malishgani Toka Bujqësore Grabanicë 1,PEJ172,8677.0,L30,8677.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
68,Njesia nr.68-NPB Malishgani Toka Bujqësore Grabanicë 2,PEJ172,4777.0,L28,4777.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
69,Njesia nr.69-NPB Malishgani Ngastra nr.247-1 në Dranashiq,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
70,Njesia nr.70-NPB Malishgani Toka Bujqësore- Zllakuqan 1,PEJ172,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
71,Njësia nr.71-KB Kosova Tokë Bujqësore Suhadoll XII,PRN082,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
72,Njësia nr.72: KB Kosova Tokë Bujqësore Suhodoll XIV,PRN082,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
73,Njësia nr.73-KB Kosova Tokë Bujqësore Livagjë V,PRN082,85000.0,L39,85000.0,L12,17020.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
74,Njësia nr.74-KB Kosova Tokë Bujqësore Livagjë VI,PRN082,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
75,Njësia nr.75-KB Kosova Tokë Bujqësore Livagjë VII,PRN082,21000.0,L37,21000.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
76,Njësia nr.76-KB Kosova Tokë Bujqësore Livagjë VIII,PRN082,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
77,Njësia nr.77-Ratar Tokë Bujqësore Llapllasellë V,PRN115,132999.0,L10,132999.0,L40,122224.0,L25,78555.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
78,Njësia nr.78-Ratar Tokë Bujqësore Llapllasellë VI,PRN115,30000.0,L38,30000.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
79,Njësia nr.79-Bujqësia Tokë Bujqësore Hamidi,PRN009,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
80,Njësia nr.80-KB Kosova Tokë Bujqësore Grackë e Vjetër I,PRN082,27770.0,L33,27770.0,L32,21700.0,L31,18500.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
81,Njësia nr.81-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Korishë 5,PRZ009,202222.0,L14,202222.0,L11,110000.0,L07,400.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
82,Njësia nr.82-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Atmaxhë 6,PRZ009,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
83,Njësia nr.83-NSH NB Mirusha - Prona në Mirushë 1,PRZ008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
84,Njësia nr.84-NSH NB Mirusha - Prona në Carrallukë 1,PRZ008,3500.0,L21,3500.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
85,Njësia nr.85-NSH NB Mirusha - Prona në Senik 1,PRZ008,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
86,Njësia nr.86-KB Zadruga Shtërpcë-Prona në Stagovë 2,GJI033,11112.0,L22,11112.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
87,Njësia nr.87-KB Zadruga Shtërpcë-Prona në Stagovë 3,GJI033,66667.0,L23,66667.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
88,Njësia nr.88-KB Zadruga Shtërpcë-Tokë dhe shitore në Sevce,GJI033,10050.0,L34,10050.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
89,Njësia nr.89-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Atmaxhë 5,PRZ009,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
90,Njësia nr.90-NBI Rahoveci - Prona në Vrajakë 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
91,Njësia nr.91-NBI Rahoveci - Prona në Vrajakë 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
92,Njësia nr.92-NSH Zadruga Shtërpcë - Tokë bujqësore në Sevce 7,GJI033,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
93,Njësia nr.93-NSH NBI Suhareka - Toka Bujqësore në Sallagrazhdë 4,PRZ006,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
94,Njësia nr.94-NBI Rahoveci Prona në Drenoc 1,PRZ011,3000.0,L13,3000.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
95,Njësia nr.95-NBI Rahoveci Prona në Drenoc 2,PRZ011,2300.0,L16,2300.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,2,
96,Njësia nr.96-NBI Rahoveci Prona në Drenoc 3,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
97,Njësia nr.97-NBI Rahoveci Prona në Drenoc 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
98,Njësia nr.98-NSH Lavërtaria-Blegtoria - Tokë bujqësore në Trepetincë 5,PRZ009,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
99,Njësia nr.99-NBI Rahoveci - Prona në Krushë të Madhe 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
100,Njësia nr.100-NBI Rahoveci - Prona në Krushë të Madhe 3,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
101,Njësia nr.101-NSH Zadruga Shtërpcë - Tokë bujqësore në Sevce 1,GJI033,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
102,Njësia nr.102-NSH Zadruga Shtërpcë - Tokë bujqësore në Sevce 3,GJI033,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
103,Njësia nr.103-NSH Zadruga Shtërpcë - Tokë bujqësore në Sevce 4,GJI033,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
104,Njësia nr.104-NSH Zadruga Shtërpcë - Tokë bujqësore në Sevce 5,GJI033,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
105,Njësia nr.105-NBI Rahoveci - Prona në Drenoc 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
106,Njësia nr.106-NBI Rahoveci - Prona në Drenoc 5,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
107,Njësia nr.107-NBI Rahoveci - Prona në Hoqë të Vogël 3,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
108,Njësia nr.108-NBI Rahoveci - Prona në Hoqë të Vogël 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
109,Njësia nr.109-NBI Rahoveci - Prona në Hoqë të Madhe 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,D64EA46D-890C-492D-929E-BDCE29C4A09C.pdf,3,
