single-post href,title
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(124).pdf,Sigurimi fizik për objektet e Komunës së Prishtinës 14.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(326).pdf,Furnizim emergjent me reagensa serologjik per SARS-COV2 per nevojat e Komunes se Prishtines 14.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(325).pdf,Ndërtimi i infrastrukturës rrugore në lagjen Prishtina e Re 09.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(324).pdf,Furnizimi me pako ushqimore per familjet ne kushte te renda ekonomike 08.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(323).pdf,Furnizim me material shpenzues laboratorik dhe mjekësor 07.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(322).pdf,Rregurllimi i varrezave te deshmoreve ne Viti te Marecit - Prishtine 03.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(123).pdf,Renovimi i tualeteve publike ne Parkun e Germise 02.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(321).pdf,Furnizimi me artikuj ushqimor për kuzhinen Qendrore 02.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(320).pdf,Shtrirja e sistemit te ujitjes ne parqet e qytetit 01.07.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(319).pdf,Furnzim me dru 23.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(318).pdf,Rregullimi i kulmit ne shkollen Nexhmi Mustafa ne Prugovc 22.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(317).pdf,Furnizim me Tabletë dhe Label Printera 19.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(316).pdf,Zhvendosja dhe montimi i shtyllave të ndriçimit publik në lagjen DARDANIA 12.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(315).pdf,Furnizim me makina të shtypit 12.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(314).pdf,Furnizimi me perde per Institucionet Arsimore 12.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(122).pdf,Furnizim me materiale pedagogjike-I 10.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(313).pdf,Furnizime me materiale pedagogjike II 10.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(37).pdf,Furnizim me pako për fëmijët në fazen emergjente 04.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(121).pdf,Furnizimi me pajisje teknologjike për nevojat e Komunës së Prishtinës 04.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(312).pdf,Furnizimi dhe montimi i xhamave ne shkollat dhe Institucionet tjera komunale 04.06.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(120).pdf,Dizajnimi i platformes dixhitale FOLSHLIR.COM dhe LINJA E JETES ne fazen emergjente 21.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(311).pdf,Mirmbajtja dimrore e rrugve rurale 21.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(310).pdf,Furnizim me material higjienik për institucionet arsimore 15.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(119).pdf,Sherbime te veçanta kontraktuale per perfaqesin ligjor per nevojat e komunes se Prishtines 14.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(309).pdf,Rigjenerimi i rrugës Mehmet Kaçurri (Rruga Model) - Prishtinë 14.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(308).pdf,Ndërtimi i rrugës paralele me rrugën B 13.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(307).pdf,Furnizimi dhe vendosja e kamerave të sigurisë në kryeqytet 13.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(306).pdf,Furnizimi me rroba mbrojtese shume perdoruese per siguri te punetoreve te pastrimit dhe te dezinfektimit ne fazen emergjente 11.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(305).pdf,Implementimi i platformes dixhitale E-Shkollori 07.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(304).pdf,Furnizimi me tunelin dezinfektues 06.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(303).pdf,"Konkurs projektimi per konservimin dhe adaptimin e shtepise shkolle ne Muzeun e shtepive shkolla(Lagja e Herticeve,Prishtine) 05.05.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(302).pdf,Instalimet dhe renovimet e ngrohjes qëndrore në Shkolla 01.05.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(301).pdf,Rregullimi dhe rethimi i varrezave te Komunes se Prishtines 30.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(300).pdf,Zgjerimi i rrjetit të senzorëve të cilësisë së ajrit dhe avansimi i rrjetit ekzistues RITENDER 30.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(299).pdf,Furnizimi me dezinfektues për Tunelin Dezinfektues 28.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(298).pdf,Furnizimi me dezinfektues per duar per banoret e hyrjeve te objekteve te reja banesore 28.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(297).pdf,Dezinfektimi i hyrjeve te objekteve te reja banesore 28.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(296).pdf,Furnizimi me pajisje mjekesore mrojtese per punetoret shendetesor te QKMF dhe QMU 22.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(295).pdf,"Furnizimi,prodhimi dhe vendosja e numrave të adresave në Komunën e Prishtinës-Ritender 20.04.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(294).pdf,Ndertimi i rrugeve ne pjesen urbane me infrastrukture percjellese Gr-2 20.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(118).pdf,"Implementimi i dyerve te sigurise se larte, sistemit te qasjes dhe paisjeve tjera per arkiven ne objektin e Komunes se Prishtines 15.04.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(293).pdf,Rikonstruimi i Rrugës Agim Ramadani 15.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(292).pdf,Shërbimet e konsulences ne fushën e kulturës-ritender 08.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(291).pdf,Sigurimi fizik për objektet e Komunës së Prishtinës 07.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(290).pdf,Rigjenerimi Urban i Lagjeve të Kryeqytetit 07.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(289).pdf,Zgjerimi dhe modernizimi i rrjetit për ndriçimin publik - punë shtesë 07.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(288).pdf,Furnizim me paisje mjekësore për QKMF dhe QMU RITENDER 03.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(287).pdf,Trajtimi i qeneve endacak 02.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(286).pdf,Sigurimi fizik i objekteve të kujdesit primar shëndëtsor në Prishtinë 01.04.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(285).pdf,Dezinfektimi i objekteve te KPSH-se ne Komunen e Prishtines dhe institucioneve tjera komunale 26.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(117).pdf,Dezinfektimi i objekteve te ndërtesave kolektive ne Komunën e Prishtinës 24.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(284).pdf,Furinizimi me pajisje mbrojtëse - mjekësore 24.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(283).pdf,Furnizimi me materiale mbrojtese personale - emergjente 16.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(282).pdf,Realizimi I masave te efiçiences se energjise ne ndertesen e banimit ne bashkropnesi 12.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(281).pdf,Furnizim me kifle për nxënësit e klasave 1-5 03.03.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(280).pdf,"Pastrimi i Shkollave fillore Gjergj Fishta, Ismail Qemaili , Asim Vokshi , Dardani , Naim Frasheri, Pjeter Bogdani , Shkolla e Gjelber dhe Mehmet Xhevori 02.03.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(279).pdf,DDD i institucioneve arsimore 24.02.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(278).pdf,"Dezinfektimi, dezinsektimi dhe deratizimi i institucioneve arsimore 04.02.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(116).pdf,Furnizim me kifle 28.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(277).pdf,Furnizime mjekësorë 28.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(276).pdf,Hartimi i projekteve per infrastrukture rrugore 24.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(275).pdf,Furnizim me paisje mjekësore për QKMF dhe QMU RITENDER 15.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(274).pdf,Ndërtimi i strehimores për qentë endacak dhe trajtimi i tyre 14.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_3%20(5).pdf,Furnizim me artikuj ushqimor per Kuzhinen Qendrore 09.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(36).pdf,"Furnizimi,prodhimi dhe vendosja e numrave të adresave në Komunën e Prishtinës-Ritender 09.01.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(115).pdf,Renovimi dhe përmirësimi I infrastrukturës se objektit të QMU-së 09.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(273).pdf,Sinjalizimi horizontal dhe vertikal i rrugëve dhe vendbanimeve 09.01.2020
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(272).pdf,"Ndërtimi i rrugëve në lagjet Canolli , Qazimaj dhe Sekiraqa ne fshatin Prapashticë 07.01.2020"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(35).pdf,"Renovimi i banesës së djegur-Banesat e Veteranëve ,Fusha e Pajtimit 31.12.2019"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(114).pdf,Furnizim me dhurata te vitit te ri per Komunene e Prishtines 31.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(271).pdf,Rrënimi i objekteve te ndërtuara pa leje 31.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(270).pdf,Furnizim me material fidanor në sektorin e pemtarisë 31.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(269).pdf,Rregullimi i ambientit për ekspozimin e veprave të artit -RITENDER 30.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(113).pdf,"Furnizim me veshmbathje për Administratë, Inspkekcion dhe Kuzhinën Qendrore për Institucionet Arsimore 27.12.2019"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(268).pdf,Pastrimi i objekteve shkollore Abdyl Frashëri ; 7 Shtatori ; Prenk Jakova ; Eqrem Qabej ; Hoxhë Kadri Prishtina ; Gjimnazi Matematikor ; Shkolla Model 27.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(267).pdf,Ndertimi i bazes se monumentit New Born 23.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(266).pdf,Sigurimi fizik i objekteve të kujdesit primar shëndëtsor në Prishtinë 20.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(112).pdf,"Furnizimi, mirmbajtja dhe sevisimi i aparatave kunder zjarrit 19.12.2019"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(265).pdf,Nderitmi i aneksit te cerdhes ne Besi 19.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(264).pdf,Furnzim me rekuizita sportive 18.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(263).pdf,Organizimi i punëtorive lidhur me informimin e akterëve me interes për kriteret e eficiençës se energjisë ne ndërtesa 16.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(34).pdf,Mirëmbajtën e ngrohjes qendrore ne Shkollat dhe institucioneve tjera Komunale 12.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(111).pdf,Mirëmbajtja emergjente e rrugëve rurale 12.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(262).pdf,Renovimi dhe inventarizimi I objektit Qendra per Mbrojtjen e grave dhe Femijeve si dhe disa qendra tjera 12.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(110).pdf,Ndërtimi i infrastruturës për rrugët në lagjen e Ramabajve-Hajvali 11.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(261).pdf,Ndërtimi i rrugëve në pjesën urbane me infrastrukturë përcjellëse Gr 1 11.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(260).pdf,Pilotimi i projektit Pikat ushqyese për qenët endacak 10.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(259).pdf,Rrenimi i objekteve te ndertuara pa leje – procedure emergjente 09.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(33).pdf,Shërbime per artist të artit në hapësirat publike për veprën numër 1 06.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(109).pdf,Transporti i nxënësve dhe arsimtarëve-Nishec –Keqekolle loto 2 ritender 06.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(258).pdf,Organizimi i aktiviteteve per festat e fund vitit 06.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(257).pdf,Furnizimi dhe instalimi i nxehjes qendrore ne objektin e stacionit Prishtina 2 te BPZ-se ne Prishtine 04.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(256).pdf,Digjitalizimi i institucioneve shendetesore 02.12.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(108).pdf,Projektime për ndërtime të larta 28.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(255).pdf,Furnizimi me pajisje teknologjike per nevojat e Komunës së Prishtinës 28.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(254).pdf,Furnizimi me pajisje bletare 27.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(253).pdf,Furnizimi dhe mbjellja e fidaneve (drunjeve) në hapsirat e qytetit dhe parqet (pyllëzimi urban) 26.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(252).pdf,"Ndërtimi i rrugicave në Tenezhdoll, Besi dhe Vranidoll - Punë shtesë 22.11.2019"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(251).pdf,Furnizimi dhe Mirëmbajtja e kondicionerëve ne objektin e Komunës dhe institucioneve tjera Komunale 21.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(32).pdf,Punët renovuese në ish objektin e APPK për nevojat e drejtorive të Komunës së Prishtinës 20.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(107).pdf,Renovimi i hapsirës lokacioni tek Drejtoria e Rrugëve Bregu i Diellit - Prishtinë 20.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(250).pdf,Pastrimi i objekteve te Komunes se Prishtines 20.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(106).pdf,Furnizimi i biblotekave shkollore me libra llot I dhe Furnizimi me libra për Biblotekën Hivzi Sylejmani llot II 13.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(248).pdf,"Kontrate kornize per LOT 1 . Fasadimi dhe gelqerosja ne shkolla dhe objekte tjera Komunale , LOT 2 Rrenovimi dhe mirembajtja e dyshemeve ne shkolla dhe objekte tjera Komunale,LOT 3 Furnizimi dhe mirembajtja e dyerve dhe dritareve ne shkolla dhe objekte tjera Komunale 13.11.2019"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(247).pdf,Riparimi dhe rregullimi i ashensorëve 08.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(105).pdf,Ndërtimi i infrastrukturës në disa rrugë të fshatit Hajvali dhe të fshatit Mramor në Prishtinë-PUNE SHTESE 07.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(246).pdf,Sigurimi fizik për objektet e Komunës së Prishtinës 07.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(104).pdf,Furnizimi me drunje dekorativ per oborret e shkollave 06.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(245).pdf,Servisimi dhe mirembajtja e automjeteve te QKMF-se dhe QMU-se 06.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(244).pdf,Furnizimi me material dhe makineri për kabinetin e ndërtimtaris së Shkollës 28 Nëntori 05.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(243).pdf,Zgjerimi dhe modernizimi i rrjetit për ndriçimin publik 04.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(103).pdf,NDERTIM I RRUGEVE Lot 1 - Rekonstruimi i Rrugëve dhe Parkingjeve ne lagjen Dardania Lot 2 - Rekonstruimi i Rrugëve dhe Parkingjeve ne lagjen Bregu i Diellit Lot 3 - Rekonstruimi i Rrugëve ne lagjen Arberia Lot 4 - Rekonstruimi i Rrugëve ne lagjen Kodra e Trimave Lot 5 - Rekonstruimi i Rrugëve ne lagjen Dodona dhe Lagjja e Muhagjerëve Lot 6 - Rekonstruimi i Rrugëve ne lagjen Mat Lot 7 - Ndërtimi i Rrugëve ne lagjen Kalabria Lot 8 - Ndërtimi i Rrugëve ne lagjen Emshir 01.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(242).pdf,Rregullimi dhe montimi i pompave per furnizim me uje ne ndertesat kolektive 01.11.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(241).pdf,Transporti i nxënësve dhe arsimtarëve 25.10.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(240).pdf,Implementimi i planit te mobilitetit 24.10.2019
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(239).pdf,Mobileria urbane -rregullimi i uleseve dhe elementeve tjera per siguri te kembesoreve ne hapesira publike 23.10.2019
